序号,词名称,全局词频,文档频率,平均TF-IDF
15075,使该,8,2,8.664772472518873e-05
6648,记载,8,3,8.651759543375025e-05
667,后应,14,6,8.645378070309689e-05
19125,学术论文,24,7,8.645160377521623e-05
30750,长时,6,2,8.641928521390296e-05
698,编制程序,5,2,8.641249045806465e-05
33756,连接线,6,2,8.637636388774168e-05
25828,土土,5,3,8.628711285702437e-05
15522,分会,10,3,8.625839403033356e-05
39371,每项,10,3,8.623428657795524e-05
11250,最底层,24,7,8.621207907129733e-05
16722,师姐,18,5,8.619820349796298e-05
16834,20098,3,2,8.613795299612455e-05
33494,救治,5,2,8.611923982342108e-05
1802,590,2,2,8.60150200373771e-05
13820,工作岗位,6,2,8.601230388963662e-05
16404,吊孔,5,2,8.600591508399197e-05
38881,引燃,19,6,8.598697033218126e-05
30335,效避,1,1,8.594757198109153e-05
30464,单道,1,1,8.594757198109153e-05
30431,不涌,1,1,8.594757198109153e-05
14886,右转,6,2,8.594017428961951e-05
13703,其后,12,6,8.592179771859349e-05
11375,满分,9,3,8.592156522528957e-05
25620,阮雷,12,3,8.592045272158795e-05
31205,现成,6,2,8.586206334821992e-05
19643,谢谢你们,16,6,8.58238597496073e-05
21570,相比之下,18,6,8.580262264994034e-05
6960,第十四,5,2,8.574671826619128e-05
38538,淹溺,10,3,8.572487730334673e-05
9778,人工神经网络,30,9,8.571229847020026e-05
42771,分节,6,2,8.570511870521518e-05
4982,少于,29,9,8.567649413617655e-05
17970,420,14,7,8.564350486516555e-05
22718,研究课题,18,8,8.563558207089343e-05
10148,统计资料,16,5,8.554850742665157e-05
42944,长征,6,2,8.551934040702447e-05
11334,表如表,22,9,8.546562717074173e-05
25629,长桩,13,3,8.541949424746365e-05
19096,校外,7,3,8.535881395965245e-05
26737,参数估计,6,2,8.534969032701033e-05
29796,图对,6,2,8.534326678389086e-05
6821,灼伤,8,3,8.533077135041656e-05
18576,与非,8,3,8.529458293587839e-05
30862,较小且,14,4,8.528481234022004e-05
16383,经济指标,6,2,8.523731370057886e-05
30696,质点,6,2,8.521906074344312e-05
39289,刺伤,6,2,8.513444136511145e-05
16143,1865,3,2,8.513406597720578e-05
23740,北河,6,2,8.508969992699994e-05
23743,蓝岸,6,2,8.508969992699994e-05
4294,崔晓青,6,2,8.506120143019683e-05
12724,842,3,2,8.505908425028703e-05
13620,明确分工,10,3,8.501379860375258e-05
33877,20000,10,3,8.500927382743708e-05
2493,大臂,4,2,8.490251488920276e-05
2515,遮盖,4,2,8.490251488920276e-05
15538,基本概念,28,9,8.48541830783084e-05
15014,分出,6,2,8.485247577349587e-05
7144,曰,14,5,8.477266011291406e-05
46037,6580,6,2,8.474411672285363e-05
15184,四项,14,5,8.470760414017087e-05
20054,本研,16,5,8.470426079707974e-05
21529,相关者,10,3,8.467873925248744e-05
20292,日数,6,2,8.467842819566552e-05
13074,无私,18,6,8.461422440477525e-05
26546,敦敦,6,2,8.452394585881456e-05
12651,邀,9,5,8.449285085160448e-05
26143,文献检索,18,5,8.448198504881708e-05
896,1112,9,5,8.44216570577497e-05
40080,企业形象,6,2,8.442080652179505e-05
23923,仿形,6,2,8.437926527875113e-05
45404,代步,4,1,8.437394532568344e-05
45405,私人,4,1,8.437394532568344e-05
45833,家庭幸福,4,1,8.437394532568344e-05
45569,燕儿,4,1,8.437394532568344e-05
45667,李宅路,4,1,8.437394532568344e-05
45710,中高层,4,1,8.437394532568344e-05
45640,近似算法,4,1,8.437394532568344e-05
45664,水河,4,1,8.437394532568344e-05
45568,南京路,4,1,8.437394532568344e-05
45570,岛路,4,1,8.437394532568344e-05
45631,倍增,4,1,8.437394532568344e-05
45832,指人,4,1,8.437394532568344e-05
45633,刘开,4,1,8.437394532568344e-05
45657,会堂,4,1,8.437394532568344e-05
45798,赵老师,4,1,8.437394532568344e-05
45660,大河,4,1,8.437394532568344e-05
45706,老式,4,1,8.437394532568344e-05
45453,著书,4,1,8.437394532568344e-05
45431,李解,4,1,8.437394532568344e-05
45433,李聪,4,1,8.437394532568344e-05
45686,右岸,4,1,8.437394532568344e-05
45694,哥庄,4,1,8.437394532568344e-05
45435,刘戈,4,1,8.437394532568344e-05
45513,陈平,4,1,8.437394532568344e-05
45420,糊集,4,1,8.437394532568344e-05
45699,友昊,4,1,8.437394532568344e-05
45693,酒厂,4,1,8.437394532568344e-05
45498,保量,4,1,8.437394532568344e-05
45703,中强间,4,1,8.437394532568344e-05
45452,郭波,4,1,8.437394532568344e-05
45436,苏婉君,4,1,8.437394532568344e-05
45437,李钰,4,1,8.437394532568344e-05
19404,983,9,5,8.435123577214805e-05
21143,层顶,6,2,8.434319313331593e-05
36609,申兴柱,6,2,8.434274172435832e-05
9936,4600,3,2,8.432900672325386e-05
31443,井井,3,2,8.427362195528194e-05
15551,高中,12,3,8.421584160556216e-05
16489,飞跃,8,3,8.421193047580663e-05
26061,张可凡,6,2,8.414785302269732e-05
26636,张奇,10,3,8.412207336675071e-05
14399,736,6,4,8.403483776506496e-05
33591,残丘,6,2,8.395781646871911e-05
39319,防护网,6,2,8.395655063231455e-05
31194,基准面,7,3,8.387627852244521e-05
26780,适切,6,2,8.382810102847768e-05
5122,安全标志,7,3,8.377127721407036e-05
30368,预制构件,6,3,8.374706497820168e-05
20801,演绎,20,8,8.371999380026837e-05
26847,号线盾,8,2,8.370389898391951e-05
13781,第三级,10,3,8.367135429790493e-05
12728,859,3,2,8.365870055088385e-05
42751,12333,3,1,8.357477156229106e-05
11315,渠道,40,13,8.35579310852436e-05
18829,栏中,6,2,8.35481360311195e-05
1746,点至,5,2,8.353297794482846e-05
13382,错过,11,4,8.350729324254351e-05
11650,佘宇晨,6,2,8.34849440964501e-05
11423,排水量,6,2,8.34849440964501e-05
11649,梅浩,6,2,8.34849440964501e-05
11652,小班,6,2,8.34849440964501e-05
11651,陆翔,6,2,8.34849440964501e-05
11175,初筛,6,2,8.34849440964501e-05
25715,周土,8,2,8.34545799124741e-05
20382,延段,6,2,8.343167410028204e-05
11590,南京大学,14,4,8.342587471944371e-05
29735,走访调查,10,3,8.33093930775974e-05
26354,始始,3,1,8.328243850979956e-05
26353,初初,3,1,8.328243850979956e-05
26342,024680,3,1,8.328243850979956e-05
26409,沉曲,3,1,8.328243850979956e-05
13143,构思,8,3,8.32688967985034e-05
13844,防护装置,10,4,8.324646195382522e-05
11559,2905,12,4,8.323388535586075e-05
13098,您们,10,3,8.322375655090013e-05
13292,通缝,10,3,8.321508091130181e-05
36588,周智,6,2,8.32098904591289e-05
13546,滩区,6,2,8.31823060988185e-05
7440,收获,14,5,8.317223314591262e-05
39538,不舍,6,2,8.31618730756322e-05
20902,以级,3,2,8.314732370700437e-05
4796,相撞,9,3,8.312663194468293e-05
28642,区为,8,2,8.312107792067278e-05
14227,墙面,7,4,8.308856624678228e-05
36934,挡板,5,3,8.306425270289015e-05
26617,中来,8,2,8.301029551093638e-05
13629,波及,6,3,8.30078669220509e-05
33762,吴政,6,2,8.295876406728781e-05
33856,潮水,6,2,8.295876406728781e-05
34005,云南省,6,2,8.295876406728781e-05
14977,挖破,20,6,8.284136564122536e-05
6104,全文,30,11,8.282182083854599e-05
26079,宋洋,6,2,8.281345722801535e-05
2173,机油,10,4,8.280923387627653e-05
10648,刘成,6,2,8.280633505572739e-05
2057,标明,9,5,8.27984394386956e-05
35937,层子,3,2,8.27643932719419e-05
36518,夏汉庸,6,2,8.275095028775547e-05
2038,除尘,5,2,8.27410915345008e-05
271,严重者,8,3,8.26926912876701e-05
13451,不清,16,7,8.264237553406299e-05
1679,精力,23,11,8.261037067498883e-05
33581,季风气候,10,3,8.260955745534884e-05
10797,周密,20,7,8.24997044280993e-05
43456,1863,3,2,8.248212265319581e-05
34843,102021,3,2,8.247017057462745e-05
42593,桥为例,6,2,8.244192029706164e-05
44086,制式,8,2,8.241627971302778e-05
16819,白廷辉,6,2,8.235780118734266e-05
7475,在生活上,6,2,8.235245444779572e-05
32616,放心,12,3,8.230761198852952e-05
33752,珠澳,6,2,8.225946592058286e-05
21525,质性,8,3,8.224375921481582e-05
10206,测试数据,13,4,8.210971115990754e-05
2672,转运,14,5,8.208124484601102e-05
7452,精益,8,3,8.204647134759932e-05
13779,第二级,18,6,8.204645833287367e-05
15344,关键字,12,4,8.204503416841042e-05
18658,大都,12,4,8.203674308021444e-05
30009,正则,12,4,8.198983885777936e-05
30101,议和,8,3,8.19672672139509e-05
3040,缺项,5,2,8.194641397781847e-05
4313,易觉,6,2,8.192342596852558e-05
4252,胡志平,6,2,8.192342596852558e-05
19634,扮演,10,4,8.190480243174225e-05
506,最先,24,8,8.189111585542032e-05
18536,计算技术,8,3,8.186444453422742e-05
30421,架结构,5,3,8.182945582013249e-05
16363,椭圆形,22,7,8.182074708387145e-05
13091,母校,12,4,8.179254262375658e-05
41535,平均温度,10,3,8.169977439867853e-05
18854,默认,18,6,8.165615111178363e-05
3318,大体上,13,4,8.162400343946875e-05
5265,按时,19,7,8.161391390931627e-05
36471,常值,6,2,8.159757106865147e-05
1859,动态控制,11,4,8.1596026718793e-05
35832,各云,4,1,8.158769657535644e-05
35911,当覆,4,1,8.158769657535644e-05
35908,对孕险,4,1,8.158769657535644e-05
35824,吴书伟,4,1,8.158769657535644e-05
35800,乌准,4,1,8.158769657535644e-05
35818,王军,4,1,8.158769657535644e-05
35803,五路,4,1,8.158769657535644e-05
35811,五准,4,1,8.158769657535644e-05
35846,多因,4,1,8.158769657535644e-05
35871,压浆量,4,1,8.158769657535644e-05
35822,秦学波,4,1,8.158769657535644e-05
35815,李亚翠,4,1,8.158769657535644e-05
35868,其越,4,1,8.158769657535644e-05
35816,黄戡,4,1,8.158769657535644e-05
35817,饶靖鹏,4,1,8.158769657535644e-05
35813,倪安斌,4,1,8.158769657535644e-05
35912,带给,4,1,8.158769657535644e-05
35925,而端,4,1,8.158769657535644e-05
36009,聚为,4,1,8.158769657535644e-05
36129,17640,4,1,8.158769657535644e-05
36128,20580,4,1,8.158769657535644e-05
36125,36141,4,1,8.158769657535644e-05
36123,34000,4,1,8.158769657535644e-05
36012,36493,4,1,8.158769657535644e-05
35836,侧较,4,1,8.158769657535644e-05
35936,七类,4,1,8.158769657535644e-05
8529,通车,17,8,8.155452053818401e-05
25373,场外,6,3,8.143958938803941e-05
33833,垂线,6,2,8.142453780356307e-05
33952,一度,6,2,8.142453780356307e-05
15213,逼近,14,5,8.141568049686982e-05
23387,半成品,10,4,8.139572697043597e-05
3608,德,29,15,8.138137480753216e-05
35880,没有支撑,5,2,8.13576654264531e-05
19026,媒体,15,6,8.132810499626973e-05
37387,标志牌,2,1,8.128098837681866e-05
37415,先对建,2,1,8.128098837681866e-05
37409,报批,2,1,8.128098837681866e-05
37404,自备,2,1,8.128098837681866e-05
37402,敏感点,2,1,8.128098837681866e-05
37392,主抓,2,1,8.128098837681866e-05
37259,小组活动,2,1,8.128098837681866e-05
37380,镀锌,2,1,8.128098837681866e-05
37321,保修期,2,1,8.128098837681866e-05
37325,回访,2,1,8.128098837681866e-05
37301,塑料布,2,1,8.128098837681866e-05
37303,彩条,2,1,8.128098837681866e-05
37285,奖罚分明,2,1,8.128098837681866e-05
37345,浇捣,2,1,8.128098837681866e-05
37267,领会,2,1,8.128098837681866e-05
37351,总价,2,1,8.128098837681866e-05
37123,控制线,2,1,8.128098837681866e-05
37257,归档,2,1,8.128098837681866e-05
37075,错车,2,1,8.128098837681866e-05
36918,黏贴,2,1,8.128098837681866e-05
36933,保持联系,2,1,8.128098837681866e-05
36943,零环,2,1,8.128098837681866e-05
36957,算至,2,1,8.128098837681866e-05
37022,薄片,2,1,8.128098837681866e-05
37201,选配,2,1,8.128098837681866e-05
37417,棉絮,2,1,8.128098837681866e-05
37035,安装程序,2,1,8.128098837681866e-05
37182,丝套,2,1,8.128098837681866e-05
37207,库存量,2,1,8.128098837681866e-05
37178,调停,2,1,8.128098837681866e-05
37172,控制卡,2,1,8.128098837681866e-05
37094,软式,2,1,8.128098837681866e-05
37095,错齿行,2,1,8.128098837681866e-05
37117,分台,2,1,8.128098837681866e-05
37122,工业电视,2,1,8.128098837681866e-05
37164,拖拽,2,1,8.128098837681866e-05
37134,到场,2,1,8.128098837681866e-05
36899,环与环,2,1,8.128098837681866e-05
36898,翼板,2,1,8.128098837681866e-05
37133,会诊,2,1,8.128098837681866e-05
37238,理顺,2,1,8.128098837681866e-05
37244,质量第一,2,1,8.128098837681866e-05
36797,防洪法,2,1,8.128098837681866e-05
36803,拼成,2,1,8.128098837681866e-05
36807,环成,2,1,8.128098837681866e-05
36812,上浩站,2,1,8.128098837681866e-05
36813,消落区,2,1,8.128098837681866e-05
37243,百年大计,2,1,8.128098837681866e-05
36830,进浆量,2,1,8.128098837681866e-05
36833,机旁,2,1,8.128098837681866e-05
36893,负环及,2,1,8.128098837681866e-05
36850,小型机,2,1,8.128098837681866e-05
36853,蹭,2,1,8.128098837681866e-05
36857,管均,2,1,8.128098837681866e-05
36859,钢环内,2,1,8.128098837681866e-05
36877,抵住,2,1,8.128098837681866e-05
37218,分工负责,2,1,8.128098837681866e-05
36883,坐落于,2,1,8.128098837681866e-05
37217,责任状,2,1,8.128098837681866e-05
36989,个盾,2,1,8.128098837681866e-05
37419,受灾,2,1,8.128098837681866e-05
37426,救援车辆,2,1,8.128098837681866e-05
37425,井然有序,2,1,8.128098837681866e-05
37451,火势,2,1,8.128098837681866e-05
37492,防雨,2,1,8.128098837681866e-05
37505,抗洪抢险,2,1,8.128098837681866e-05
37506,编织袋,2,1,8.128098837681866e-05
37559,防水布,2,1,8.128098837681866e-05
37446,初起,2,1,8.128098837681866e-05
37424,协调组,2,1,8.128098837681866e-05
37420,医疗组,2,1,8.128098837681866e-05
22717,利润,8,3,8.128031776556516e-05
17938,868,7,4,8.126209820447118e-05
16179,几十年,20,9,8.116931252137295e-05
17478,2812,5,3,8.11595545452923e-05
37346,工作场地,3,2,8.111321557419532e-05
36874,400200,3,2,8.111321557419532e-05
37091,吊架,3,2,8.111321557419532e-05
37085,灯架,3,2,8.111321557419532e-05
37099,每人,3,2,8.111321557419532e-05
36882,每节,3,2,8.111321557419532e-05
37436,训练有素,3,2,8.111321557419532e-05
37422,包扎,3,2,8.111321557419532e-05
37439,技术鉴定,3,2,8.111321557419532e-05
37427,所发,3,2,8.111321557419532e-05
37437,挪用,3,2,8.111321557419532e-05
37433,组组长,3,2,8.111321557419532e-05
37434,动员,3,2,8.111321557419532e-05
37435,保卫,3,2,8.111321557419532e-05
2667,978,4,3,8.11029743397515e-05
39505,3608,4,3,8.107419583246231e-05
19090,成文,8,3,8.104345723311181e-05
26210,面稳,6,2,8.102012126195997e-05
26437,左半,6,2,8.102012126195997e-05
15483,1361,6,2,8.097857796687111e-05
18823,比较简单,8,3,8.096621391081286e-05
38007,吊运物,1,1,8.094544277157196e-05
37964,挂点,1,1,8.094544277157196e-05
37977,表具,1,1,8.094544277157196e-05
37976,各负其责,1,1,8.094544277157196e-05
37975,掉以轻心,1,1,8.094544277157196e-05
37974,切勿,1,1,8.094544277157196e-05
37973,牵涉面,1,1,8.094544277157196e-05
38016,黎虎,1,1,8.094544277157196e-05
37972,目数,1,1,8.094544277157196e-05
37971,当向,1,1,8.094544277157196e-05
37969,斜拉,1,1,8.094544277157196e-05
37968,将头,1,1,8.094544277157196e-05
37966,稍离,1,1,8.094544277157196e-05
37965,收紧,1,1,8.094544277157196e-05
37962,塞牙,1,1,8.094544277157196e-05
37963,跳槽,1,1,8.094544277157196e-05
37983,上岗证,1,1,8.094544277157196e-05
37960,要作,1,1,8.094544277157196e-05
38017,曾超,1,1,8.094544277157196e-05
37959,两面,1,1,8.094544277157196e-05
37958,几根,1,1,8.094544277157196e-05
37956,拉板,1,1,8.094544277157196e-05
37955,轮槽,1,1,8.094544277157196e-05
38027,抢险救灾,1,1,8.094544277157196e-05
37954,撑架,1,1,8.094544277157196e-05
37951,绳旁,1,1,8.094544277157196e-05
37950,卷绕,1,1,8.094544277157196e-05
37949,余段,1,1,8.094544277157196e-05
37981,外协,1,1,8.094544277157196e-05
37984,有效期,1,1,8.094544277157196e-05
38008,箱应,1,1,8.094544277157196e-05
37985,留底,1,1,8.094544277157196e-05
38009,平置,1,1,8.094544277157196e-05
38011,白带,1,1,8.094544277157196e-05
38006,划出,1,1,8.094544277157196e-05
38005,吊运前,1,1,8.094544277157196e-05
38004,牵住,1,1,8.094544277157196e-05
38013,全面实现,1,1,8.094544277157196e-05
38014,特制订,1,1,8.094544277157196e-05
38022,全心全意,1,1,8.094544277157196e-05
38003,围绳,1,1,8.094544277157196e-05
38002,远距离,1,1,8.094544277157196e-05
38001,手势,1,1,8.094544277157196e-05
37947,打好,1,1,8.094544277157196e-05
38000,翻班,1,1,8.094544277157196e-05
38021,刘宜鸣,1,1,8.094544277157196e-05
38019,杨贺,1,1,8.094544277157196e-05
37999,冷饮,1,1,8.094544277157196e-05
37998,饮料,1,1,8.094544277157196e-05
38023,认真学习,1,1,8.094544277157196e-05
37997,冰柜,1,1,8.094544277157196e-05
37993,防台,1,1,8.094544277157196e-05
37992,临件,1,1,8.094544277157196e-05
38018,杨帆,1,1,8.094544277157196e-05
37991,办工室,1,1,8.094544277157196e-05
37990,易爆,1,1,8.094544277157196e-05
37989,易然,1,1,8.094544277157196e-05
38026,伤害者,1,1,8.094544277157196e-05
37986,接地装置,1,1,8.094544277157196e-05
37948,夹头,1,1,8.094544277157196e-05
38181,不应断,1,1,8.094544277157196e-05
37945,吊工,1,1,8.094544277157196e-05
37873,连接结构,1,1,8.094544277157196e-05
37894,擦伤,1,1,8.094544277157196e-05
37893,引弧,1,1,8.094544277157196e-05
37891,箱中,1,1,8.094544277157196e-05
37889,组焊时,1,1,8.094544277157196e-05
37888,阴雨,1,1,8.094544277157196e-05
37885,焊槽,1,1,8.094544277157196e-05
37882,所须,1,1,8.094544277157196e-05
37881,他会,1,1,8.094544277157196e-05
37880,一所,1,1,8.094544277157196e-05
37879,弧焊,1,1,8.094544277157196e-05
37878,直流,1,1,8.094544277157196e-05
37877,刀盘体,1,1,8.094544277157196e-05
37875,销将,1,1,8.094544277157196e-05
37874,防松,1,1,8.094544277157196e-05
37872,马蹬,1,1,8.094544277157196e-05
37897,弧坑,1,1,8.094544277157196e-05
37871,边断,1,1,8.094544277157196e-05
37870,中盾体,1,1,8.094544277157196e-05
37869,往里,1,1,8.094544277157196e-05
37868,右部,1,1,8.094544277157196e-05
37867,尾及,1,1,8.094544277157196e-05
37866,三盾,1,1,8.094544277157196e-05
37865,中心对称,1,1,8.094544277157196e-05
37864,第四块,1,1,8.094544277157196e-05
37862,销及,1,1,8.094544277157196e-05
37861,至托梁,1,1,8.094544277157196e-05
37859,梁初,1,1,8.094544277157196e-05
37858,梁至,1,1,8.094544277157196e-05
37857,吊运托,1,1,8.094544277157196e-05
37855,中尾盾,1,1,8.094544277157196e-05
37895,起弧,1,1,8.094544277157196e-05
37898,头应,1,1,8.094544277157196e-05
37944,指装,1,1,8.094544277157196e-05
37922,应拉溜绳,1,1,8.094544277157196e-05
37940,物而,1,1,8.094544277157196e-05
37939,当起,1,1,8.094544277157196e-05
37938,旋紧,1,1,8.094544277157196e-05
37936,多块,1,1,8.094544277157196e-05
37935,落边,1,1,8.094544277157196e-05
37934,应边,1,1,8.094544277157196e-05
37932,二台,1,1,8.094544277157196e-05
37931,应垫,1,1,8.094544277157196e-05
38033,装运,1,1,8.094544277157196e-05
37929,上锁,1,1,8.094544277157196e-05
37928,关门,1,1,8.094544277157196e-05
37927,操纵杆,1,1,8.094544277157196e-05
37926,吊拔,1,1,8.094544277157196e-05
37925,臂杆,1,1,8.094544277157196e-05
37921,吊时,1,1,8.094544277157196e-05
37899,焊好,1,1,8.094544277157196e-05
37920,多机,1,1,8.094544277157196e-05
37919,两机,1,1,8.094544277157196e-05
37918,卡牢,1,1,8.094544277157196e-05
37916,夹轨,1,1,8.094544277157196e-05
37914,指示器,1,1,8.094544277157196e-05
37912,常温,1,1,8.094544277157196e-05
37910,以使,1,1,8.094544277157196e-05
37909,焊起,1,1,8.094544277157196e-05
37908,边上,1,1,8.094544277157196e-05
37907,几层,1,1,8.094544277157196e-05
37905,焊层,1,1,8.094544277157196e-05
37904,缓冷,1,1,8.094544277157196e-05
37902,需分次,1,1,8.094544277157196e-05
37901,若干次,1,1,8.094544277157196e-05
38030,就医,1,1,8.094544277157196e-05
38056,齐心协力,1,1,8.094544277157196e-05
38036,遵守纪律,1,1,8.094544277157196e-05
38183,焊断,1,1,8.094544277157196e-05
38109,洗胃,1,1,8.094544277157196e-05
38164,铆工,1,1,8.094544277157196e-05
38165,铆焊,1,1,8.094544277157196e-05
38166,焊处,1,1,8.094544277157196e-05
38108,蛋清,1,1,8.094544277157196e-05
38167,金属光泽,1,1,8.094544277157196e-05
38168,上用,1,1,8.094544277157196e-05
38107,喝牛奶,1,1,8.094544277157196e-05
38171,使待,1,1,8.094544277157196e-05
38106,不清者,1,1,8.094544277157196e-05
38172,100150,1,1,8.094544277157196e-05
38173,中四人,1,1,8.094544277157196e-05
38105,神态,1,1,8.094544277157196e-05
38180,拐角处,1,1,8.094544277157196e-05
38184,应错,1,1,8.094544277157196e-05
38162,有平,1,1,8.094544277157196e-05
38185,打底,1,1,8.094544277157196e-05
38104,血尿,1,1,8.094544277157196e-05
38188,立焊,1,1,8.094544277157196e-05
38103,排泄物,1,1,8.094544277157196e-05
38102,食用,1,1,8.094544277157196e-05
38101,清亮,1,1,8.094544277157196e-05
38191,短弧,1,1,8.094544277157196e-05
38192,窄道,1,1,8.094544277157196e-05
38194,石棉布,1,1,8.094544277157196e-05
38196,余高及,1,1,8.094544277157196e-05
38197,焊脚应,1,1,8.094544277157196e-05
38100,出物,1,1,8.094544277157196e-05
38198,逐道,1,1,8.094544277157196e-05
